title,video_id,url,artist
Me Star Sminky ft Vicky Young - SAITAN (Official Video) SMS [SKIZA 5850034] to 811,DnQeg3Sj868,https://youtube.com/watch?v=DnQeg3Sj868,Me Star Sminky
Biwi के Parivaar की अकड़ तोड़ने की मेरी कहानी!,OkTMSaAoPOU,https://youtube.com/watch?v=OkTMSaAoPOU,Khamoshiyan
Mr.seed ft sailors-piganiange-dance video(shining stars dacers),ScbXGryx9wM,https://youtube.com/watch?v=ScbXGryx9wM,RICHIE CLASSIC ENT
International gospel artist Don Moen in Kenya for the Love Nairobi Festival,meXaMyLE8Ks,https://youtube.com/watch?v=meXaMyLE8Ks,Citizen TV Kenya
HOT96BASEMENT SESSIONS -HIPHOP DRILL HYPE SET  #ukdrill  #kenyandrill #drilltypebeat  #drillremix,IRe9Nwo76Ec,https://youtube.com/watch?v=IRe9Nwo76Ec,DJ CARBON
Dj Olemacho Digiri Gospel Mix Intro 2017,1EkL5RPE0ZY,https://youtube.com/watch?v=1EkL5RPE0ZY,Dj Olemacho
NEW HOLLYWOOD WASN'T MADE BY WHATUPRG!,dgNUWgWO-EA,https://youtube.com/watch?v=dgNUWgWO-EA,Bars And Beats Entertainment
"WILLY PAUL, DIAMOND, BAHATI,DIANA.B , RAYVANY ON ANOTHER PROBLEM AFTER THIS HAPPENED|@mussacruz",41kc1RXWIGE,https://youtube.com/watch?v=41kc1RXWIGE,Yambiz comedy
DJ WYSH - STREET GOSPEL GENGETONE MIX VOL.2 |  KENYAN GOSPEL LIVE MIX 2020 | TIMELESS NOEL |JABIDII,VGike1rORKI,https://youtube.com/watch?v=VGike1rORKI,DJ WYSH KE
DAVID WONDER : the doctors said I would DIE if I don't watch Out |Plug Tv Kenya,3GPqQpDIAW4,https://youtube.com/watch?v=3GPqQpDIAW4,PLUG TV
"KENYAN HIP HOP/RAP VIDEO MIX - SIKUTAMBUI ft Wakadinali, TrioMio, Breeder, Khaligraph, Katapilla",bhEozT5enbA,https://youtube.com/watch?v=bhEozT5enbA,KazinBro Creatives
King Kaka & Khaligraph Send an emotional message to Kenyan media and DJs,z3R5KPYfnLs,https://youtube.com/watch?v=z3R5KPYfnLs,Bmedia Afrika
Selector Dedee - Oldskool Ragga Part One [Dancehall live juggling],4Bfg81acgB0,https://youtube.com/watch?v=4Bfg81acgB0,DEDEE
"Dj Joe Mfalme Mix 14 - 50 Cent, Fat Joe, Beyonce, Jay Z, Snoop Dogg, Ja Rule, Ashanti, Eminem, DMX.",K85e-4AQNbs,https://youtube.com/watch?v=K85e-4AQNbs,DJ Joe Mfalme
DJ WYSH - BEST OF EKO DYDDA MIX VOL.1 | NIKO NA REASON | LIFE IN ABUNDANCE | GHETTO | NINA ONE | SIR,D1zPmNF8y2A,https://youtube.com/watch?v=D1zPmNF8y2A,DJ WYSH KE
"NEW CLUB BANGERS VIDEO MIX 2023 | LATEST BONGO MIX 2023 | ZUCHU,MBOSSO,DIAMOND,DAVIDO,DJ IVAN 254",uHae5kjGItE,https://youtube.com/watch?v=uHae5kjGItE,DJ IVAN 
"Dj Joe Mfalme Mix 18 - Vybz Kartel, Mavado, Konshens, Dancehall, Riddims, Charly Black, Gyptian.",VEAMJZWfrdc,https://youtube.com/watch?v=VEAMJZWfrdc,DJ Joe Mfalme
